Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Income_to_Loan_Ratio,EMI,Risk_Category,Default_Probability,Predicted_Status,Predicted_Status_Label,Risk_Level,Money_At_Risk
LP002731,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,1,18165.0,145.32,0.3472222222222222,Low Risk,0.37420637192641004,1,Approved,Medium Risk,46.775796490801255
LP002732,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,1,4592.0,36.44444444444444,0.35,Low Risk,0.4269600581900176,1,Approved,Medium Risk,53.79696733194221
LP002734,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,1,10039.0,30.984567901234566,0.9,Low Risk,0.21994859530851407,1,Approved,Low Risk,71.26334487995857
LP002738,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,1,3617.0,33.80373831775701,0.2972222222222222,Low Risk,0.11116844005337123,1,Approved,Low Risk,11.895023085710722
LP002739,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,0,3453.0,52.31818181818182,0.18333333333333332,Low Risk,0.29160690975820935,1,Approved,Low Risk,19.24605604404182
LP002740,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,1,6417.0,40.87261146496815,0.8722222222222222,Low Risk,0.142267639311081,1,Approved,Low Risk,22.336019371839715
LP002741,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,1,7453.0,53.23571428571429,0.7777777777777778,Low Risk,0.10902331496953088,1,Approved,Low Risk,15.263264095734323
LP002743,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,0,2138.0,21.595959595959595,0.275,High Risk,0.8584068584540165,0,Rejected,High Risk,84.98227898694763
LP002753,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,1,3652.0,38.44210526315789,0.2638888888888889,Low Risk,0.15922235837285037,1,Approved,Low Risk,15.126124045420784
LP002755,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,1,4763.0,37.2109375,0.35555555555555557,Low Risk,0.3254075386921953,1,Approved,Medium Risk,41.652164952601
LP002757,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,1.0,Semiurban,1,3680.0,36.07843137254902,0.2833333333333333,Low Risk,0.11772801922009768,1,Approved,Low Risk,12.008257960449964
LP002767,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,1,4718.0,30.438709677419354,0.4305555555555556,Low Risk,0.23025624506232523,1,Approved,Low Risk,35.68971798466041
LP002768,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,0,3358.0,41.975,2.2222222222222223,Low Risk,0.19629572432414089,1,Approved,Low Risk,15.70365794593127
LP002772,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,1,4309.0,29.717241379310344,0.4027777777777778,Low Risk,0.3317377303026592,1,Approved,Medium Risk,48.10197089388558
LP002776,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,0,5000.0,48.54368932038835,0.2861111111111111,High Risk,0.8637751518843728,0,Rejected,High Risk,88.9688406440904
LP002777,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,1,4801.0,43.64545454545455,0.3055555555555556,Low Risk,0.23406615718265555,1,Approved,Low Risk,25.74727729009211
LP002778,Male,Yes,2,Graduate,Yes,6633,0.0,128.0,360.0,0.0,Rural,0,6633.0,51.8203125,0.35555555555555557,High Risk,0.8996569299965823,0,Rejected,High Risk,115.15608703956254
LP002784,Male,Yes,1,Not Graduate,No,2492,2375.0,128.0,360.0,1.0,Rural,1,4867.0,38.0234375,0.35555555555555557,Low Risk,0.36766548261810184,1,Approved,Medium Risk,47.061181775117035
LP002785,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,1,6583.0,41.664556962025316,0.4388888888888889,Low Risk,0.2585043454129715,1,Approved,Low Risk,40.8436865752495
LP002788,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,0,4787.0,26.447513812154696,0.5027777777777778,High Risk,0.9392187822129889,0,Rejected,High Risk,169.998599580551
LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,0,7859.0,59.53787878787879,0.7333333333333333,High Risk,0.9309080867025837,0,Rejected,High Risk,122.87986744474105
LP002792,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,1,6500.0,250.0,0.07222222222222222,Low Risk,0.1712828407161795,1,Approved,Low Risk,4.453353858620667
LP002794,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,1,4292.0,51.095238095238095,0.23333333333333334,Low Risk,0.23401468423843252,1,Approved,Low Risk,19.65723347602833
LP002795,Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,1,10139.0,38.996153846153845,0.7222222222222222,Low Risk,0.09405727863094637,1,Approved,Low Risk,24.454892444046056
LP002798,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,1,6556.0,40.46913580246913,0.45,Low Risk,0.12443075081620703,1,Approved,Low Risk,20.15778163222554
LP002804,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,1,6486.0,35.637362637362635,0.5055555555555555,Low Risk,0.09212962754926968,1,Approved,Low Risk,16.76759221396708
LP002807,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,1,3917.0,36.26851851851852,0.3,Low Risk,0.09989341457738177,1,Approved,Low Risk,10.78848877435723
LP002813,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,1,19484.0,32.473333333333336,1.6666666666666667,Low Risk,0.12749728996043297,1,Approved,Low Risk,76.49837397625978
LP002820,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,1,7977.0,37.80568720379147,0.5861111111111111,Low Risk,0.23552357810971358,1,Approved,Low Risk,49.695474981149566
LP002821,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,1,5800.0,43.93939393939394,0.36666666666666664,Low Risk,0.26898042056103977,1,Approved,Low Risk,35.50541551405725
LP002832,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,0,8799.0,34.104651162790695,0.7166666666666667,High Risk,0.8554006029721857,0,Rejected,High Risk,220.6933555668239
LP002833,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,1,4467.0,37.225,0.3333333333333333,Low Risk,0.2824683830272783,1,Approved,Low Risk,33.896205963273395
LP002836,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,1,3333.0,47.614285714285714,0.19444444444444445,Low Risk,0.2727226792618619,1,Approved,Low Risk,19.090587548330333
LP002837,Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,0,5900.0,47.96747967479675,0.3416666666666667,High Risk,0.9017343938405444,0,Rejected,High Risk,110.91333044238696
LP002840,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,0,2378.0,264.22222222222223,0.025,Low Risk,0.25509171567153033,1,Approved,Low Risk,2.295825441043773
LP002841,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,0,5230.0,50.28846153846154,0.28888888888888886,High Risk,0.9148481642766718,0,Rejected,High Risk,95.14420908477386
LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,1,5167.0,27.77956989247312,0.5166666666666667,Low Risk,0.23742433209999148,1,Approved,Low Risk,44.16092577059842
LP002847,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,0,6567.0,39.8,0.4583333333333333,High Risk,0.9114336880459601,0,Rejected,High Risk,150.38655852758342
LP002855,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,1,16666.0,60.60363636363636,0.7638888888888888,Low Risk,0.1313903316815347,1,Approved,Low Risk,36.13234121242204
LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,0,7750.0,41.44385026737968,0.38958333333333334,Low Risk,0.11795320552112831,1,Approved,Low Risk,22.057249432450995
LP002863,Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,0,6406.0,42.70666666666666,0.4166666666666667,Low Risk,0.07706944554834372,1,Approved,Low Risk,11.560416832251558
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,1,3620.0,33.51851851851852,1.2857142857142858,Low Risk,0.10588309461234147,1,Approved,Low Risk,11.435374218132878
LP002872,Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,0,5297.0,38.9485294117647,0.37777777777777777,High Risk,0.8526808492978821,0,Rejected,High Risk,115.96459550451198
LP002874,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,1,5968.0,54.25454545454546,0.3055555555555556,Low Risk,0.30995967953859893,1,Approved,Medium Risk,34.09556474924588
LP002877,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,1,4014.0,37.51401869158879,0.2972222222222222,Low Risk,0.2817936874768826,1,Approved,Low Risk,30.151924560026437
LP002888,Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,1,6099.0,37.88198757763975,0.44722222222222224,Low Risk,0.30795001182822834,1,Approved,Medium Risk,49.57995190434476
LP002892,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,1,6540.0,31.902439024390244,0.5694444444444444,Low Risk,0.06984001129919448,1,Approved,Low Risk,14.31720231633487
LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,0,35673.0,396.3666666666667,0.25,Low Risk,0.8257867553083349,0,Rejected,High Risk,74.32080797775014
LP002894,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,1,3166.0,87.94444444444444,0.1,Low Risk,0.08476900086684913,1,Approved,Low Risk,3.0516840312065687
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,0,1880.0,30.81967213114754,0.16944444444444445,Low Risk,0.2529697684596467,1,Approved,Low Risk,15.431155876038448
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,0,4704.0,32.21917808219178,0.40555555555555556,High Risk,0.9417469788122432,0,Rejected,High Risk,137.4950589065875
LP002912,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,0,7283.0,42.343023255813954,2.0476190476190474,Low Risk,0.2621734289795681,1,Approved,Low Risk,45.093829784485706
LP002916,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,1,3819.0,36.72115384615385,0.28888888888888886,Low Risk,0.19447890000731916,1,Approved,Low Risk,20.22580560076119
LP002917,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,1,2165.0,30.928571428571427,0.19444444444444445,Low Risk,0.1756204976082646,1,Approved,Low Risk,12.293434832578521
LP002925,Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,1,4750.0,50.53191489361702,0.2611111111111111,Low Risk,0.1701715055291525,1,Approved,Low Risk,15.996121519740335
LP002926,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,0,2726.0,25.71698113207547,0.29444444444444445,High Risk,0.7919573088075642,0,Rejected,High Risk,83.94747473360181
LP002928,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,1,6416.0,114.57142857142857,0.3111111111111111,Low Risk,0.12463060663200287,1,Approved,Low Risk,6.979313971392161
LP002931,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,0,6000.0,29.26829268292683,0.8541666666666666,Low Risk,0.07815940883361816,1,Approved,Low Risk,16.022678810891723
LP002933,Male,No,3+,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,1,9357.0,32.044520547945204,0.8111111111111111,Low Risk,0.1466911457675817,1,Approved,Low Risk,42.83381456413385
LP002936,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,1,7159.0,50.41549295774648,0.7888888888888889,Low Risk,0.22954039570356932,1,Approved,Low Risk,32.59473618990685
LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,1,16120.0,62.0,0.7222222222222222,Low Risk,0.2291382890885476,1,Approved,Low Risk,59.57595516302238
LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,1,3833.0,34.845454545454544,0.3055555555555556,Low Risk,0.39675040066087797,1,Approved,Medium Risk,43.64254407269657
LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,0,7383.0,39.481283422459896,0.5194444444444445,Low Risk,0.24584890659814507,1,Approved,Low Risk,45.973745533853126
LP002943,Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,0,2987.0,33.94318181818182,0.24444444444444444,High Risk,0.8937268152725606,0,Rejected,High Risk,78.64795974398533
LP002945,Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,1,9963.0,55.35,0.5,Low Risk,0.25767786513809887,1,Approved,Low Risk,46.382015724857794
LP002948,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,1,5780.0,30.104166666666668,0.5333333333333333,Low Risk,0.12118878787294984,1,Approved,Low Risk,23.26824727160637
LP002949,Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,0,42083.0,120.23714285714286,1.9444444444444444,Low Risk,0.7232895906304782,0,Rejected,High Risk,253.15135672066737
LP002950,Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,1,5686.0,36.68387096774194,0.4305555555555556,Low Risk,0.3177030275822077,1,Approved,Medium Risk,49.24396927524219
LP002953,Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,1,5703.0,44.5546875,0.35555555555555557,Low Risk,0.13352460867691918,1,Approved,Low Risk,17.091149910645655
LP002958,Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,1,7977.0,46.377906976744185,0.4777777777777778,Low Risk,0.374004192306716,1,Approved,Medium Risk,64.32872107675516
LP002959,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,1,12000.0,24.193548387096776,1.3777777777777778,Medium Risk,0.4660461384520065,1,Approved,Medium Risk,231.15888467219523
LP002960,Male,Yes,0,Not Graduate,No,2400,3800.0,128.0,180.0,1.0,Urban,0,6200.0,48.4375,0.7111111111111111,Low Risk,0.2684427888588523,1,Approved,Low Risk,34.360676973933096
LP002961,Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,1,5900.0,34.104046242774565,0.48055555555555557,Low Risk,0.1513152420457301,1,Approved,Low Risk,26.177536873911308
LP002964,Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,1,5398.0,34.382165605095544,0.4361111111111111,Low Risk,0.21099242099837012,1,Approved,Low Risk,33.12581009674411
LP002974,Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,1,5182.0,47.98148148148148,0.3,Low Risk,0.23461676036591217,1,Approved,Low Risk,25.338610119518513
LP002978,Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,1,2900.0,40.84507042253521,0.19722222222222222,Low Risk,0.2488008940810308,1,Approved,Low Risk,17.664863479753187
LP002979,Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,1,4106.0,102.65,0.2222222222222222,Low Risk,0.1485877629735619,1,Approved,Low Risk,5.943510518942476
LP002983,Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,1,8312.0,32.85375494071146,0.7027777777777777,Low Risk,0.22515448822488615,1,Approved,Low Risk,56.9640855208962
LP002984,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,1,7583.0,40.55080213903744,0.5194444444444445,Low Risk,0.12358258295826152,1,Approved,Low Risk,23.109943013194904
LP002990,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,0,4583.0,34.45864661654135,0.36944444444444446,High Risk,0.884391993076051,0,Rejected,High Risk,117.62413507911478
